Date & Time,use [kW],gen [kW],Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW]
2014-07-24 05:30:00,1.062378889,0.0,1.062378889,2.1667e-05,0.009013333,0.005147778,0.000558889,0.003800556,0.003902778,0.004898333,0.173882222,0.000128889,0.006745,0.076516667,0.002592222,0.004008889,0.144522778
2014-07-24 06:00:00,1.79775,0.0,1.79775,0.760359444,0.179268889,0.019754444,0.00044,0.003680556,0.003761667,0.004867778,0.139916111,5.1111e-05,0.006707222,0.075067222,0.002614444,0.003967222,0.0436
2014-07-24 06:30:00,1.024317778,0.0,1.024317778,5e-06,0.009162778,0.005282222,0.000311667,0.003655,0.003821667,0.004856111,0.087157778,0.000113333,0.006717778,0.071280556,0.002479444,0.004011111,0.146345556
2014-07-24 07:00:00,1.055606667,0.0,1.055606667,5.556e-06,0.0093,0.006815,0.000313889,0.003666111,0.003852222,0.0049,0.087914444,0.000112222,0.006739444,0.073131667,0.002650556,0.004011111,0.151523889
2014-07-24 07:30:00,1.41803,0.0,1.41803,1.4444e-05,0.009406667,0.024741111,0.000304444,0.018578333,0.003815,0.00479,0.088048889,0.000165556,0.006782222,0.108345,0.002412222,0.022841667,0.262365
2014-07-24 08:00:00,1.237785,0.0,1.237785,2.0556e-05,0.009468333,0.048445556,0.000267778,0.093812222,0.004293889,0.004875,0.019180556,0.000105556,0.006725,0.074851111,0.002823333,0.024606667,0.125334444
2014-07-24 08:30:00,1.021254444,0.0,1.021254444,1.1667e-05,0.009332778,0.019285556,0.000120556,0.003662222,0.003896111,0.01697,0.002831111,5e-05,0.006602778,0.076538889,0.002580556,0.004256111,0.157041111
2014-07-24 09:00:00,0.958133889,0.0,0.958133889,1.2778e-05,0.009279444,0.021377222,0.000161667,0.003654444,0.003894444,0.004908333,0.001733333,7e-05,0.006581111,0.074366111,0.002605,0.004298889,0.150243889
2014-07-24 09:30:00,0.61782,0.0,0.61782,8.333e-06,0.009117222,0.005307778,0.000135,0.003597222,0.003818333,0.004822778,0.001772222,1.4444e-05,0.00663,0.075197222,0.003204444,0.004355,0.146651111
2014-07-24 10:00:00,0.326366111,0.0,0.326366111,1.5556e-05,0.009162778,0.005363889,0.000108889,0.003536111,0.003768889,0.004753333,0.001828889,4.2222e-05,0.006675,0.070906111,0.003548333,0.004616111,0.144597222
2014-07-24 10:30:00,0.327464444,0.0,0.327464444,1.7778e-05,0.009167778,0.005345556,0.000107778,0.003526111,0.003781111,0.004767222,0.001828333,4.1111e-05,0.006679444,0.075261667,0.003752778,0.004821111,0.143131667
2014-07-24 11:00:00,0.324819444,0.0,0.324819444,1.6667e-05,0.009170556,0.005360556,0.000111111,0.003538889,0.003792222,0.004778333,0.001799444,4e-05,0.006675556,0.072651667,0.003728333,0.004806667,0.142637778
2014-07-24 11:30:00,0.295372778,0.0,0.295372778,1.5556e-05,0.009101111,0.005326111,0.000117222,0.003527778,0.00375,0.004717778,0.00178,2.5556e-05,0.006652778,0.073942222,0.003837222,0.004839444,0.110881111
2014-07-24 12:00:00,0.269143889,0.0,0.269143889,1.4444e-05,0.009154444,0.005335,0.000118889,0.003558889,0.003762778,0.004737778,0.001797222,2.2222e-05,0.006637778,0.073923333,0.003803333,0.004837222,0.081561111
2014-07-24 12:30:00,0.324577222,0.0,0.324577222,1.6667e-05,0.009163889,0.005363333,0.000106667,0.00353,0.003755,0.004732778,0.001818333,4.2222e-05,0.006661667,0.072792222,0.003828333,0.004854444,0.143031111
2014-07-24 13:00:00,0.271873889,0.0,0.271873889,1.5556e-05,0.009212778,0.005334444,0.000112222,0.003557222,0.003797222,0.004795556,0.001744444,1.8889e-05,0.006642778,0.07488,0.003713889,0.004793889,0.083023889
2014-07-24 13:30:00,0.272598333,0.0,0.272598333,1.5556e-05,0.009237222,0.005335,0.000112222,0.003553333,0.003756667,0.004736111,0.001753333,2.7778e-05,0.006652222,0.073296667,0.003839444,0.00485,0.103029444
2014-07-24 14:00:00,0.310538333,0.0,0.310538333,1.7778e-05,0.009240556,0.005366667,0.000102222,0.003547222,0.003783889,0.004781111,0.001795556,3.5556e-05,0.006672222,0.074491111,0.003818333,0.004858889,0.142250556
2014-07-24 14:30:00,0.214785556,0.0,0.214785556,1.2222e-05,0.009215556,0.00535,0.000126667,0.003613889,0.003832222,0.004846111,0.001785556,2.222e-06,0.006638889,0.073553889,0.003727778,0.004839444,0.039115556
2014-07-24 15:00:00,0.312502222,0.0,0.312502222,1.8333e-05,0.009177222,0.005372778,0.000106111,0.003542778,0.003758889,0.004741111,0.001787222,4.4444e-05,0.006666111,0.074552222,0.003881111,0.004868889,0.144676111
2014-07-24 15:30:00,0.283387778,0.0,0.283387778,1.6111e-05,0.009282222,0.0054,0.000107222,0.003586667,0.003813889,0.004839444,0.001803333,3e-05,0.006666111,0.073579444,0.003809444,0.00488,0.113415556
2014-07-24 16:00:00,0.241912778,0.0,0.241912778,1.3889e-05,0.009398889,0.005408333,0.00012,0.003628333,0.003861667,0.004907222,0.001799444,1e-05,0.006655556,0.072661667,0.003557222,0.004699444,0.066925556
2014-07-24 16:30:00,0.486948889,0.0,0.486948889,2.222e-06,0.009346667,0.012176111,0.000171667,0.046037778,0.003811111,0.004793889,0.001817222,5.4444e-05,0.006673333,0.073089444,0.003291111,0.004605556,0.143253889
2014-07-24 17:00:00,0.803418333,0.0,0.803418333,1.7778e-05,0.009312778,0.005224444,0.000265,0.097315556,0.003875556,0.004890556,0.001842222,6.8889e-05,0.006686111,0.071255,0.002857222,0.004551667,0.215275556
2014-07-24 17:30:00,0.892937222,0.0,0.892937222,1.2778e-05,0.009393333,0.020405,0.000240556,0.098131111,0.005713333,0.015866667,0.002581667,5.5556e-05,0.006678333,0.073965,0.002797222,0.074822778,0.138017778
2014-07-24 18:00:00,1.059108333,0.0,1.059108333,4.444e-06,0.00949,0.005336667,0.000243889,0.098481111,0.003823889,0.004870556,0.001895,0.000102222,0.006718889,0.069871667,0.002955556,0.350952778,0.167529444
2014-07-24 18:30:00,0.997115556,0.0,0.997115556,0.472421667,0.088252778,0.006686111,0.000301667,0.098632222,0.003905,0.004988889,0.017713333,6.8889e-05,0.006736667,0.074160556,0.003126667,0.004622222,0.158995
2014-07-24 19:00:00,2.992420556,0.0,2.992420556,2.570662222,0.429957778,0.006308333,0.000339444,0.096532222,0.003718333,0.015966111,0.072161667,3.8889e-05,0.006765556,0.074439444,0.003001111,0.004118333,0.153687778
2014-07-24 19:30:00,2.938280556,0.0,2.938280556,2.527832222,0.430046111,0.023162222,0.000266667,0.041628333,0.003706667,0.015948333,0.086533889,3.6667e-05,0.006755,0.075108333,0.003014444,0.00424,0.149806111
2014-07-24 20:00:00,2.855877222,0.0,2.855877222,2.486176111,0.424566667,0.008325,0.000294444,0.026364444,0.003646667,0.004912778,0.085708333,2.8889e-05,0.006743333,0.072401111,0.003006667,0.004191111,0.149469444
2014-07-24 20:30:00,2.927713333,0.0,2.927713333,2.440458889,0.423086111,0.005219444,0.000468333,0.028448333,0.003676111,0.004946667,0.146709444,6.4444e-05,0.00676,0.074741111,0.003001111,0.004163333,0.144922778
2014-07-24 21:00:00,2.839026111,0.0,2.839026111,2.406155556,0.421677222,0.005238333,0.000400556,0.028343333,0.003681667,0.004962222,0.122957222,5.2222e-05,0.006757778,0.072422778,0.002884444,0.004096111,0.143069444
2014-07-24 21:30:00,1.684558333,0.0,1.684558333,1.185040556,0.252504444,0.005112778,0.000537222,0.028408889,0.003779444,0.00491,0.160157222,8.2222e-05,0.006741667,0.073596667,0.003148889,0.004467778,0.142123333
2014-07-24 22:00:00,1.451243333,0.0,1.451243333,1.013094444,0.229629444,0.021427778,0.000558889,0.028434444,0.003855,0.004915556,0.160121667,4.3333e-05,0.006718889,0.076389444,0.00316,0.004565556,0.042428889
2014-07-24 22:30:00,1.515269444,0.0,1.515269444,0.980778889,0.253768333,0.005162778,0.000527778,0.019276111,0.003787222,0.004926111,0.161734444,7.7778e-05,0.006755,0.073754444,0.003217222,0.004627778,0.144274444
2014-07-24 23:00:00,1.662358333,0.0,1.662358333,1.200933889,0.263613333,0.005187778,0.000507222,0.003752778,0.003817222,0.004992778,0.162052778,5.4444e-05,0.006738889,0.075859444,0.003169444,0.004598333,0.114974444
2014-07-24 23:30:00,0.403001667,0.0,0.403001667,4.3333e-05,0.0097,0.005115,0.000578889,0.003884444,0.004039444,0.005012778,0.163918333,7.5556e-05,0.006699444,0.073826667,0.003457222,0.004821667,0.065956111
2014-07-25 00:00:00,0.931815556,0.0,0.931815556,0.463570556,0.092995,0.005171667,0.000544444,0.003806111,0.003998889,0.005041111,0.16333,8.8889e-05,0.006735556,0.07712,0.003283889,0.004735,0.142603889
2014-07-25 00:30:00,1.005242222,0.0,1.005242222,0.605965,0.157881111,0.005149444,0.000552222,0.003827778,0.003967778,0.005082222,0.163028889,3.1111e-05,0.006698333,0.074661111,0.003132222,0.004663333,0.032582222
2014-07-25 01:00:00,0.475265556,0.0,0.475265556,3.3333e-05,0.009226111,0.005164444,0.000571667,0.003855556,0.004079444,0.00507,0.164357222,0.000103333,0.006730556,0.072474444,0.003081667,0.004571111,0.143482222
2014-07-25 01:30:00,0.391559444,0.0,0.391559444,4.0556e-05,0.009106111,0.005100556,0.000587222,0.003881111,0.004077222,0.005065,0.163738889,7.3333e-05,0.006680556,0.073637222,0.003080556,0.004684444,0.053851111
2014-07-25 02:00:00,0.448675,0.0,0.448675,3.4444e-05,0.009082778,0.005111667,0.000577222,0.003851111,0.004052222,0.005045556,0.163797778,9.6667e-05,0.006715556,0.072441667,0.003150556,0.004758889,0.116635556
2014-07-25 02:30:00,0.428463333,0.0,0.428463333,3.7222e-05,0.009120556,0.005118333,0.000578889,0.003853333,0.004027222,0.005017778,0.164228889,8.7778e-05,0.006693333,0.07591,0.003336667,0.004841111,0.091208889
2014-07-25 03:00:00,0.477327222,0.0,0.477327222,3.2778e-05,0.009137222,0.005132778,0.00057,0.003837778,0.004044444,0.005035,0.164363889,0.000101111,0.006708333,0.08255,0.003368889,0.004846111,0.138624444
2014-07-25 03:30:00,0.504097222,0.0,0.504097222,2.9444e-05,0.00918,0.00515,0.000572222,0.003841667,0.004073333,0.005065556,0.164850556,0.000111111,0.006737222,0.082946111,0.003294444,0.00485,0.166541667
2014-07-25 04:00:00,0.498426667,0.0,0.498426667,2.7778e-05,0.009185556,0.005148333,0.000571111,0.003850556,0.004087778,0.005083889,0.164927222,0.000105556,0.006726667,0.086292222,0.003262778,0.004851667,0.154517222
2014-07-25 04:30:00,0.492293333,0.0,0.492293333,2.7222e-05,0.009161667,0.005136667,0.000575556,0.003852778,0.004081667,0.005067778,0.164555,0.000101111,0.00673,0.088380556,0.003246111,0.004821667,0.145916667
2014-07-25 05:00:00,0.497805556,0.0,0.497805556,3.9444e-05,0.009167222,0.005115,0.000558889,0.003861111,0.004011667,0.005038889,0.163725556,8.2222e-05,0.006693889,0.080658333,0.003138889,0.004733333,0.101300556
2014-07-25 05:30:00,0.474672222,0.0,0.474672222,4.6111e-05,0.009213889,0.005151111,0.000510556,0.003833889,0.003983889,0.005028333,0.153307778,8.7778e-05,0.006703333,0.080982778,0.00351,0.004800556,0.095862778
2014-07-25 06:00:00,0.425940556,0.0,0.425940556,2.1111e-05,0.009169444,0.020324444,0.000322778,0.003707778,0.003948333,0.004975556,0.088547778,8.6667e-05,0.0067,0.075784444,0.006897222,0.004796111,0.117894444
2014-07-25 06:30:00,0.323097778,0.0,0.323097778,1.6667e-05,0.009234444,0.005258889,0.000335556,0.003738333,0.003931111,0.004990556,0.088713333,5.5556e-05,0.006674444,0.072748333,0.004417222,0.004692222,0.073578333
2014-07-25 07:00:00,0.573737222,0.0,0.573737222,6.111e-06,0.009486667,0.023625556,0.000318889,0.003707222,0.006413889,0.00499,0.090017222,0.000102222,0.006741111,0.080646111,0.004297222,0.004836111,0.144494444
2014-07-25 07:30:00,1.477757778,0.0,1.477757778,1.3333e-05,0.009392778,0.018036667,0.000372222,0.003987222,0.003895,0.004903889,0.1033,6.8889e-05,0.006715556,0.071821111,0.002502222,0.0829,0.091255
2014-07-25 08:00:00,1.028995556,0.0,1.028995556,5.5556e-05,0.009787778,0.022618889,7.9444e-05,0.003577222,0.003866111,0.018785,0.007847222,7.1111e-05,0.006716111,0.073006111,0.002745,0.004531667,0.151372222
2014-07-25 08:30:00,0.902751667,0.0,0.902751667,2.5556e-05,0.009631667,0.005578333,0.000118333,0.003614444,0.003800556,0.005186667,0.001901111,6.3333e-05,0.006708889,0.070479444,0.002772778,0.00459,0.143735
2014-07-25 09:00:00,0.830628889,0.0,0.830628889,2.2778e-05,0.009512222,0.005500556,0.000141111,0.003618889,0.003807222,0.004797222,0.001847778,3.4444e-05,0.006672222,0.072685556,0.002700556,0.004511667,0.068156111
2014-07-25 09:30:00,0.856385556,0.0,0.856385556,2.3889e-05,0.009526667,0.005502778,0.000133889,0.003600556,0.003801667,0.004797222,0.001857778,4.4444e-05,0.006683889,0.070824444,0.002688889,0.004537778,0.098105556
2014-07-25 10:00:00,0.840183889,0.0,0.840183889,2.4444e-05,0.009437222,0.005483333,0.000135,0.003614444,0.003793889,0.004801111,0.001867222,3.5556e-05,0.006678333,0.072270556,0.002602222,0.004476667,0.081165
2014-07-25 10:30:00,0.840960556,0.0,0.840960556,2.4444e-05,0.009532222,0.005530556,0.000115,0.003663889,0.003813333,0.004896111,0.001897222,3.1111e-05,0.006676111,0.070985556,0.002603333,0.004552778,0.078567222
2014-07-25 11:00:00,0.869850556,0.0,0.869850556,2.5556e-05,0.009527778,0.005524444,0.000108333,0.003628333,0.003791667,0.004861111,0.001857222,4.5556e-05,0.006692222,0.071502778,0.002585,0.004505556,0.112652222
2014-07-25 11:30:00,0.805562778,0.0,0.805562778,2.2222e-05,0.009411111,0.005482778,0.000113889,0.003637778,0.003790556,0.004862222,0.00184,1.8889e-05,0.006656667,0.072478889,0.002565,0.004501111,0.043592778
2014-07-25 12:00:00,0.900713889,0.0,0.900713889,2.8333e-05,0.009451667,0.005528889,9.3333e-05,0.003608889,0.003801667,0.004888889,0.001880556,6.1111e-05,0.006702778,0.070511667,0.002533333,0.004479444,0.144699444
2014-07-25 12:30:00,0.771445,0.0,0.771445,2e-05,0.009318889,0.005435556,0.000114444,0.003622778,0.003787778,0.004855556,0.001843889,0.0,0.006646111,0.07321,0.002498333,0.004446111,0.007831111
2014-07-25 13:00:00,0.887622778,0.0,0.887622778,2.8333e-05,0.009274444,0.005460556,9.1111e-05,0.003541111,0.003717778,0.004733889,0.001798889,6e-05,0.006681667,0.068403333,0.0023,0.00407,0.146067222
2014-07-25 13:30:00,0.818644444,0.0,0.818644444,4.5e-05,0.009273889,0.005410556,9.2222e-05,0.003550556,0.003730556,0.01411,0.001758889,2.1111e-05,0.006651111,0.072755,0.002175556,0.004011667,0.052437778
2014-07-25 14:00:00,0.867891667,0.0,0.867891667,4.8889e-05,0.009303889,0.005436111,0.000101111,0.003542222,0.00372,0.005734444,0.001806667,5.4444e-05,0.006682778,0.070001667,0.002271667,0.004023889,0.137219444
2014-07-25 14:30:00,0.929800556,0.0,0.929800556,4.6667e-05,0.009265556,0.005455,8.6111e-05,0.003508889,0.003720556,0.004726111,0.001828889,8.1111e-05,0.006695,0.072715556,0.00238,0.004067778,0.209894444
2014-07-25 15:00:00,0.889538333,0.0,0.889538333,3.5e-05,0.009396111,0.005469444,8.2222e-05,0.003524444,0.003716667,0.004738889,0.001818889,6.3333e-05,0.006692778,0.069938889,0.002335556,0.004035,0.165453889
2014-07-25 15:30:00,0.880158333,0.0,0.880158333,2.7778e-05,0.009426667,0.005468889,7.7222e-05,0.003545556,0.003740556,0.004781111,0.001829444,5.5556e-05,0.006686667,0.072026667,0.002182778,0.004017778,0.149868333
2014-07-25 16:00:00,0.884190556,0.0,0.884190556,2.1111e-05,0.009228333,0.020538889,7.5556e-05,0.003516111,0.003727222,0.004721667,0.001814444,6e-05,0.006678889,0.069643889,0.002265,0.004013889,0.145278889
2014-07-25 16:30:00,1.127901111,0.0,1.127901111,5e-06,0.009168889,0.040388333,0.000172222,0.072365,0.003798333,0.015474444,0.001819444,7.6667e-05,0.006697778,0.069581667,0.010613333,0.078609444,0.146831667
2014-07-25 17:00:00,1.280911111,0.0,1.280911111,9.1667e-05,0.009103889,0.051985556,0.000382778,0.096235556,0.003905556,0.004795556,0.056623889,9.6667e-05,0.006706667,0.072105556,0.044178333,0.017968333,0.153417222
2014-07-25 17:30:00,1.116158333,0.0,1.116158333,8.5556e-05,0.009042778,0.050392222,0.0004,0.096556667,0.003906667,0.004798889,0.066720556,0.000117778,0.006730556,0.070326111,0.018967778,0.005178333,0.152460556
2014-07-25 18:00:00,1.287802778,0.0,1.287802778,4.1667e-05,0.009236111,0.031730556,0.000386667,0.097222222,0.003873333,0.013739444,0.067073889,0.000106667,0.006726111,0.070875556,0.002118333,0.10807,0.151539444
2014-07-25 18:30:00,1.430103889,0.0,1.430103889,0.238351667,0.049013889,0.006076667,0.000497778,0.097400556,0.003856111,0.012046667,0.110223889,0.000108889,0.006732778,0.071512778,0.002469444,0.004371667,0.150928889
2014-07-25 19:00:00,3.704485,0.0,3.704485,2.621716111,0.43038,0.005272222,0.000462778,0.064106111,0.003616667,0.004916111,0.140674444,9e-05,0.006782778,0.072780556,0.002186111,0.004168333,0.145221111
2014-07-25 19:30:00,3.578088333,0.0,3.578088333,2.574486111,0.429817222,0.005361667,0.000471111,0.003686111,0.003639444,0.004977222,0.175948333,8.7778e-05,0.006782778,0.071914444,0.002041667,0.004123333,0.143350556
2014-07-25 20:00:00,3.500008889,0.0,3.500008889,2.514757222,0.421918333,0.005166111,0.00057,0.029116667,0.003658333,0.004922778,0.177679444,5.4444e-05,0.006746111,0.074010556,0.001979444,0.004097778,0.071245
2014-07-25 20:30:00,3.485518889,0.0,3.485518889,2.479312778,0.417845556,0.005148333,0.000557778,0.028301667,0.003615556,0.004832778,0.176746111,7.1111e-05,0.006748333,0.077958333,0.001880556,0.004051667,0.122629444
2014-07-25 21:00:00,3.440949444,0.0,3.440949444,2.454865556,0.416495556,0.005136667,0.000553333,0.028232222,0.003608333,0.004823333,0.173072778,4.8889e-05,0.006729444,0.084587778,0.001872778,0.032613889,0.066154444
2014-07-25 21:30:00,3.453105,0.0,3.453105,2.288493333,0.415341667,0.028738333,0.000442778,0.028350556,0.003617778,0.004840556,0.149868889,9.3333e-05,0.006777778,0.086563333,0.002869444,0.004163333,0.146121111
2014-07-25 22:00:00,1.058451111,0.0,1.058451111,0.000124444,0.024953333,0.020418333,0.000413333,0.028513889,0.003820556,0.004736667,0.104865556,0.000116667,0.006711667,0.080896111,0.002437778,0.004295556,0.142621667
2014-07-25 22:30:00,2.068165,0.0,2.068165,1.405441111,0.290708333,0.005262222,0.000265556,0.019009444,0.003652222,0.004811667,0.074481111,4.2222e-05,0.006717778,0.074802222,0.002740556,0.004288889,0.140936667
2014-07-25 23:00:00,0.331845,0.0,0.331845,1.1111e-05,0.009018333,0.005193333,0.000333889,0.003702778,0.003878889,0.00484,0.075045,4.3333e-05,0.006652778,0.072116111,0.003481111,0.004573333,0.059224444
2014-07-25 23:30:00,1.387437778,0.0,1.387437778,0.861691111,0.198561111,0.005225,0.000405,0.003663889,0.003805,0.004908333,0.124360556,9.5556e-05,0.006752222,0.074341111,0.003188889,0.004365556,0.223526667
2014-07-26 00:00:00,0.464232778,0.0,0.464232778,2.5e-05,0.008927222,0.005106111,0.000513333,0.003762222,0.003968889,0.004903333,0.139534444,0.000107778,0.006722778,0.073515556,0.003311667,0.004571667,0.159768889
2014-07-26 00:30:00,0.452786667,0.0,0.452786667,2.2222e-05,0.008811667,0.005038889,0.000504444,0.00372,0.003906667,0.004833333,0.138418889,0.000104444,0.006704444,0.074683889,0.003343889,0.004527778,0.148205
2014-07-26 01:00:00,0.446101667,0.0,0.446101667,2.3889e-05,0.008832222,0.005039444,0.000506667,0.003732778,0.003888333,0.004805,0.13855,0.000104444,0.006697778,0.071513889,0.00342,0.004546667,0.144273889
2014-07-26 01:30:00,0.443083333,0.0,0.443083333,2.2222e-05,0.008844444,0.005043889,0.000513333,0.003738333,0.00391,0.004833333,0.138756667,0.000102222,0.006705,0.072924444,0.003361667,0.004541667,0.1392
2014-07-26 02:00:00,0.370069444,0.0,0.370069444,2.7222e-05,0.00891,0.005041667,0.000535,0.003807778,0.003998333,0.004953889,0.139735,6.3333e-05,0.006686111,0.07466,0.003138333,0.004535,0.056262222
2014-07-26 02:30:00,0.448983333,0.0,0.448983333,2.2778e-05,0.008966111,0.005100556,0.000528333,0.003791667,0.003993889,0.004951111,0.140351111,9.6667e-05,0.006721667,0.072788333,0.003229444,0.004608333,0.142679444
2014-07-26 03:00:00,0.373816111,0.0,0.373816111,2.5556e-05,0.008977222,0.005072222,0.000535556,0.00382,0.003995556,0.004937778,0.140261667,6e-05,0.006673889,0.085068333,0.003283889,0.004605556,0.049218333
2014-07-26 03:30:00,0.453344444,0.0,0.453344444,2.0556e-05,0.009081111,0.005102778,0.000521667,0.003780556,0.003983333,0.004938333,0.140561667,9.6667e-05,0.006701667,0.079461667,0.003342778,0.004596111,0.139917222
2014-07-26 04:00:00,0.400581111,0.0,0.400581111,2.2222e-05,0.009008889,0.005085,0.000535556,0.003819444,0.004048889,0.00501,0.140867222,6.4444e-05,0.006681111,0.089787222,0.003334444,0.004580556,0.072517222
2014-07-26 04:30:00,0.434490556,0.0,0.434490556,2.2222e-05,0.009035,0.005105,0.000528333,0.003808889,0.004023333,0.004991667,0.141208333,8e-05,0.006689444,0.088136111,0.003653333,0.004818889,0.112015
2014-07-26 05:00:00,0.373661667,0.0,0.373661667,2.5e-05,0.009026667,0.005075556,0.000541667,0.003812222,0.004036667,0.004998333,0.140733889,6.2222e-05,0.006679444,0.083142778,0.003559444,0.004775,0.051462778
2014-07-26 05:30:00,0.437385,0.0,0.437385,2.0556e-05,0.009021111,0.005105556,0.000519444,0.003773333,0.004018889,0.004986111,0.140907222,9.5556e-05,0.006711667,0.081704444,0.003686111,0.004823889,0.134881111
2014-07-26 06:00:00,0.35766,0.0,0.35766,4.3333e-05,0.008977778,0.019848333,0.000523889,0.003793333,0.004046111,0.004989444,0.140602778,6.4444e-05,0.006683889,0.075908889,0.003627778,0.004777222,0.040205556
2014-07-26 06:30:00,0.438979444,0.0,0.438979444,2.3333e-05,0.009017222,0.005136667,0.000514444,0.003780556,0.003961667,0.004933889,0.140992778,0.000105556,0.006721667,0.076026667,0.003841667,0.004862222,0.143764444
2014-07-26 07:00:00,0.359784444,0.0,0.359784444,3.1111e-05,0.009143333,0.005165556,0.000510556,0.003835,0.003979444,0.005012778,0.142867778,7.2222e-05,0.006699444,0.073513889,0.003817778,0.004886667,0.058073889
2014-07-26 07:30:00,0.457781111,0.0,0.457781111,3.2222e-05,0.009168333,0.005131667,0.000505556,0.003793889,0.003954444,0.004957778,0.141932778,7.7778e-05,0.006719444,0.075603889,0.003732778,0.004824444,0.104545556
2014-07-26 08:00:00,0.439365,0.0,0.439365,4.8889e-05,0.009172778,0.005098333,0.000555556,0.038132222,0.004015556,0.005031111,0.143685,9.6667e-05,0.006728889,0.073455556,0.003793889,0.004906111,0.103091667
2014-07-26 08:30:00,1.21368,0.0,1.21368,0.000339444,0.008851111,0.041396111,0.000692222,0.096416667,0.004167778,0.005052778,0.142093333,1.8889e-05,0.006638889,0.076346667,0.002802222,0.082252222,0.084353333
2014-07-26 09:00:00,1.59867,0.0,1.59867,0.000285,0.008969444,0.004736111,0.000738889,0.097252222,0.004156111,0.00516,0.142406667,4.4444e-05,0.006621111,0.074482778,0.008888889,0.004016111,0.154809444
2014-07-26 09:30:00,1.437344444,0.0,1.437344444,0.163604444,0.038225,0.007019444,0.059960556,0.097791111,0.004094444,0.005151667,0.151492222,3.333e-06,0.006673333,0.093656111,0.014667778,0.004164444,0.156140556
2014-07-26 10:00:00,1.320346111,0.0,1.320346111,0.297582222,0.099122778,0.025413333,0.150560556,0.097192778,0.003825,0.017268333,0.095396111,8.8889e-05,0.006749444,0.072385,0.016415556,0.032910556,0.245318889
2014-07-26 10:30:00,0.504277778,0.0,0.504277778,0.000100556,0.009323333,0.005181111,0.036125,0.096622778,0.003845556,0.015765,0.035841111,6.6667e-05,0.006690556,0.072368889,0.016880556,0.004821667,0.134116667
2014-07-26 11:00:00,0.535777222,0.0,0.535777222,2.5e-05,0.009165,0.005091111,0.000400556,0.096676111,0.003882222,0.004876111,0.054380556,0.000106667,0.006706667,0.074510556,0.015678889,0.004868889,0.156727778
2014-07-26 11:30:00,3.521401667,0.0,3.521401667,0.000367778,0.008761667,0.008122222,0.043246111,0.095530556,0.003928333,0.004859444,0.045580556,2.533637778,0.006878889,0.073621111,0.014265556,0.004164444,0.157281667
2014-07-26 12:00:00,2.676511111,0.0,2.676511111,0.000160556,0.008990556,0.006073889,0.132533889,0.096193333,0.004093333,0.012003333,0.034230556,2.228373333,0.006972778,0.07374,0.013953889,0.004473333,0.151071667
2014-07-26 12:30:00,0.580723333,0.0,0.580723333,0.000126111,0.009421111,0.005205556,0.071398889,0.097112778,0.004062222,0.012212778,0.016860556,0.102522222,0.006747222,0.07276,0.013961667,0.004737778,0.147932222
2014-07-26 13:00:00,0.419139444,0.0,0.419139444,9.444e-06,0.009137778,0.005168333,0.000280556,0.096781111,0.003876111,0.004875,0.006008889,6.1111e-05,0.006700556,0.07479,0.01118,0.004752222,0.145396667
2014-07-26 13:30:00,0.358565556,0.0,0.358565556,1.1667e-05,0.009184444,0.005125556,0.000275,0.096454444,0.00386,0.004854444,0.003109444,4.3333e-05,0.006658889,0.072326667,0.007802222,0.004763889,0.098589444
2014-07-26 14:00:00,0.353412222,0.0,0.353412222,1.1667e-05,0.009202778,0.005120556,0.000277222,0.096377222,0.003857222,0.004846111,0.002577222,4.5556e-05,0.006661667,0.07371,0.006034444,0.004769444,0.097189444
2014-07-26 14:30:00,0.394147222,0.0,0.394147222,1e-05,0.009135,0.005145,0.000268333,0.096375556,0.003852222,0.004842778,0.002952778,6.3333e-05,0.006678333,0.072112222,0.004409444,0.004739444,0.143938889
2014-07-26 15:00:00,0.372872778,0.0,0.372872778,2.5e-05,0.009096111,0.005122222,0.000408333,0.040266667,0.003916667,0.004920556,0.086944444,5.8889e-05,0.006698333,0.072143333,0.003778889,0.004576667,0.066986111
2014-07-26 15:30:00,0.422043333,0.0,0.422043333,2.222e-06,0.009061111,0.005241111,0.000329444,0.003636111,0.00385,0.004837222,0.086506111,8.2222e-05,0.006711111,0.07551,0.004021111,0.004793889,0.144515556
2014-07-26 16:00:00,2.471446111,0.0,2.471446111,0.000425556,0.008846667,0.022951111,0.001428889,0.067709444,0.005722778,0.004606111,0.085615,1.869653333,0.006851111,0.071407778,0.00355,0.004570556,0.078461111
2014-07-26 16:30:00,4.186821667,0.0,4.186821667,0.000656111,0.008528333,0.020258333,0.002901667,0.093620556,0.003755556,0.004538889,0.059736111,3.242372222,0.007033333,0.073925,0.002648889,0.004208889,0.146373889
2014-07-26 17:00:00,2.569782778,0.0,2.569782778,0.000259444,0.008871111,0.004903333,0.095826111,0.093683333,0.003713889,0.015574444,0.064052222,1.722951111,0.006973333,0.070705,0.002646667,0.00418,0.14463
2014-07-26 17:30:00,1.252207222,0.0,1.252207222,0.000363889,0.009118333,0.005211111,0.176986667,0.095206667,0.003661111,0.004707778,0.065485556,0.098134444,0.006719444,0.072698889,0.002943889,0.004388889,0.143101111
